chunk_id,chunk_config,ticker,year,section_id,source_type,non_retrievable_reason,text_preview
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0010_table_row_only,table_row_only,AAPL,2025,Front Matter,table_summary,cover_page,"Apple fiscal 2025 Financial table table summary. Important rows include Apple, ANNUAL REPORT PURSUANT TO SECTION, For the fiscal year ended September, TRANSITION REPORT PURSUANT TO SECTION, /mnt/data/Apple."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0039_table_row_only,table_row_only,AAPL,2025,Item 16,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Form 10-K Summary table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0040_table_row_only,table_row_only,AAPL,2025,Item 16,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Form 10-K Summary table. This Annual Report on Form were 10 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0041_table_row_only,table_row_only,AAPL,2025,Item 16,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Form 10-K Summary table. located in Part I, Item were 1 in 2025, 10 in 2024, and 7 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0042_table_row_only,table_row_only,AAPL,2025,Item 16,table_row,navigation_only,"Apple (AAPL) fiscal 2025 “Management’s Discussion and Analysis of Financial Condition and Results of Operations.” Forward-looking statements table. those discussed in Part I, Item were 1 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0043_table_row_only,table_row_only,AAPL,2025,Item 16,table_summary,navigation_only,"Apple fiscal 2025 Form 10-K Summary table summary. Important rows include /mnt/data/Apple, This Annual Report on Form, located in Part I, Item, those discussed in Part I, Item."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0046_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 The Company designs, manufactures and markets smartphones, personal computers, tablets, wearables and accessories, and table. sells a variety of related services. The Company’s fiscal year is the were 52 in 2025, an"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0047_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 iPhone table. iPhone Air™, iPhone were 17, in 2025, 16 in 2024, and 16 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0048_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Accessories includes Apple-branded and third-party accessories. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 1 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0049_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Accessories includes Apple-branded and third-party accessories. table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0050_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 The Company’s customers are primarily in the consumer, small and mid-sized business, education, enterprise and government table. through its direct and indirect distribution channels accounted for were 40% in 2025, "
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0051_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 very low cost structures, and by imitating the Company’s products and infringing on its intellectual property. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 2 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0052_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 products and services. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 3 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0053_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Available Information table. The Company’s Annual Reports on Form were 10 in 2025, 10 in 2024, and 8 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0054_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Available Information table. amendments to reports filed pursuant to Sections were 13 in 2025, 15 in 2024, and 1934, in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0055_table_row_only,table_row_only,AAPL,2025,Item 1,table_row,navigation_only,"Apple (AAPL) fiscal 2025 other information about financial performance, information on corporate governance, and details related to the Company’s table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 4 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0056_table_row_only,table_row_only,AAPL,2025,Item 1,table_summary,navigation_only,"Apple fiscal 2025 The Company designs, manufactures and markets smartphones, personal computers, tablets, wearables and accessories, and table summary. Important rows include sells a variety of related services. The Company’s fiscal year is"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0075_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 adversely affect the Company’s business, results of operations, financial condition and stock price. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 5 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0076_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 adversely affect the Company’s business, results of operations, financial condition and stock price. table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0077_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 expensive, time-consuming and disruptive to the Company’s business and results of operations. Trade and other international table. Department of Commerce has initiated an investigation under Section were 232 in 2025"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0078_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 in production ramps of new products and development of new services. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 6 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0079_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 price can be materially adversely affected. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 7 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0080_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 condition and stock price. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 8 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0081_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 financial condition and stock price. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 9 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0082_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 operations, financial condition and stock price. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 10 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0083_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 the value of the confidential information it creates, owns, manages, stores and processes. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 11 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0084_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Company’s business, results of operations, financial condition and stock price. Additionally, such agreements may require the table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 12 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0085_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 can materially adversely affect the Company’s business, reputation, results of operations, financial condition and stock price. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 13 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0086_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 services, lost sales, and lower profit margins. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 14 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0087_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 margins the Company earns on foreign currency–denominated sales. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 15 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0088_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 government customers. A substantial majority of the Company’s outstanding trade receivables are not covered by collateral, table. long-term supply agreements to secure supply of inventory components. As of September"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0089_table_row_only,table_row_only,AAPL,2025,Item 1A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 condition and stock price could be materially adversely affected. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 16 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0090_table_row_only,table_row_only,AAPL,2025,Item 1A,table_summary,navigation_only,"Apple fiscal 2025 adversely affect the Company’s business, results of operations, financial condition and stock price. table summary. Important rows include Apple Inc. |, /mnt/data/Apple, Department of Commerce has initiated an investigatio"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0168_table_row_only,table_row_only,AAPL,2025,Item 1C,table_row,navigation_only,"Apple (AAPL) fiscal 2025 actions as the Audit Committee deems appropriate. table. For a discussion of the Company’s cybersecurity-related risks, see Item were 1 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0169_table_row_only,table_row_only,AAPL,2025,Item 1C,table_summary,navigation_only,"Apple fiscal 2025 actions as the Audit Committee deems appropriate. table summary. Important rows include For a discussion of the Company’s cybersecurity-related risks, see Item."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0173_table_row_only,table_row_only,AAPL,2025,Item 2,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Properties table. The Company’s headquarters is located in Cupertino, California. As of September were 27, in 2025, and 2025, in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0174_table_row_only,table_row_only,AAPL,2025,Item 2,table_row,navigation_only,"Apple (AAPL) fiscal 2025 segments, are in good operating condition and are suitable for the conduct of its business. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 17 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0175_table_row_only,table_row_only,AAPL,2025,Item 2,table_row,navigation_only,"Apple (AAPL) fiscal 2025 segments, are in good operating condition and are suitable for the conduct of its business. table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0176_table_row_only,table_row_only,AAPL,2025,Item 2,table_summary,navigation_only,"Apple fiscal 2025 Properties table summary. Important rows include The Company’s headquarters is located in Cupertino, California. As of September, Apple Inc. |, /mnt/data/Apple."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0178_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Digital Markets Act Investigations table. On March were 25, in 2025, and 2024, in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0179_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Digital Markets Act Investigations table. under Article were 5 in 2025, (4) in 2024, and 5 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0180_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Digital Markets Act Investigations table. conclude contracts with those end users. On June were 24, in 2025, and 2024, in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0181_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 investigation against the Company regarding whether the Company’s new contractual requirements for third-party app table. developers and app marketplaces may violate the DMA “Article were 6 in 2025, (4) in 2024, and"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0182_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 investigation against the Company regarding whether the Company’s new contractual requirements for third-party app table. Company € were 500 in 2025, 5 in 2024, and (4) in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0183_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 technical and commercial restrictions that prevent developers from steering users to alternative distribution channels outside the table. App Store. The Company has appealed the Commission’s Article were 5 in 2025, "
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0184_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 technical and commercial restrictions that prevent developers from steering users to alternative distribution channels outside the table. preliminary findings in the Article were 6 in 2025, (4) in 2024, and 6 in 202"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0185_table_row_only,table_row_only,AAPL,2025,Item 3,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Department of Justice Lawsuit table. On March were 21, in 2025, and 2024, in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0186_table_row_only,table_row_only,AAPL,2025,Item 3,table_summary,navigation_only,"Apple fiscal 2025 Digital Markets Act Investigations table summary. Important rows include On March, under Article, conclude contracts with those end users. On June, developers and app marketplaces may violate the DMA “Article, Company €."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0193_table_row_only,table_row_only,AAPL,2025,Item 4,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Not applicable. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 18 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0194_table_row_only,table_row_only,AAPL,2025,Item 4,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Not applicable. table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0195_table_row_only,table_row_only,AAPL,2025,Item 4,table_summary,navigation_only,"Apple fiscal 2025 Not applicable. table summary. Important rows include Apple Inc. |, /mnt/data/Apple."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0197_table_row_only,table_row_only,AAPL,2025,Item 5,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Holders table. As of October were $17 million in 2025, $2.025 billion ($2,025 million) in 2024, and $22.429 billion ($22,429 million) in 2023 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0198_table_row_only,table_row_only,AAPL,2025,Item 5,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Purchases of Equity Securities by the Issuer and Affiliated Purchasers table. Share repurchase activity during the three months ended September were $27 million in 2025, and $2.025 billion ($2,025 million) in 2024 ("
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0199_table_row_only,table_row_only,AAPL,2025,Item 5,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Total table. On May were $2 million in 2025, and $2.024 billion ($2,024 million) in 2025 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0200_table_row_only,table_row_only,AAPL,2025,Item 5,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Financial table table. market transactions, including under plans complying with Rule were $10 million in 2025, and $5 million in 2025 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0201_table_row_only,table_row_only,AAPL,2025,Item 5,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Financial table table. Apple Inc. | were $2.025 billion ($2,025 million) in 2025, and $10 million in 2025 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0202_table_row_only,table_row_only,AAPL,2025,Item 5,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Financial table table. /mnt/data/Apple were $2.025 billion ($2,025 million) in 2025, and $10 million in 2025 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0203_table_row_only,table_row_only,AAPL,2025,Item 5,table_row,navigation_only,"Apple (AAPL) fiscal 2025 The following graph shows a comparison of five-year cumulative total shareholder return, calculated on a dividend-reinvested table. Stock Market Index as of the market close on September were $25 million in 2025, an"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0204_table_row_only,table_row_only,AAPL,2025,Item 5,table_summary,navigation_only,"Apple fiscal 2025 Holders table summary. Important rows include As of October, Share repurchase activity during the three months ended September, On May, market transactions, including under plans complying with Rule, Apple Inc. |."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0209_table_row_only,table_row_only,AAPL,2025,Item 6,table_row,navigation_only,"Apple (AAPL) fiscal 2025 [Reserved] table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 20 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0210_table_row_only,table_row_only,AAPL,2025,Item 6,table_row,navigation_only,"Apple (AAPL) fiscal 2025 [Reserved] table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0211_table_row_only,table_row_only,AAPL,2025,Item 6,table_summary,navigation_only,"Apple fiscal 2025 [Reserved] table summary. Important rows include Apple Inc. |, /mnt/data/Apple."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0218_table_row_only,table_row_only,AAPL,2025,Item 7,table_row,header_footer,"Apple (AAPL) fiscal 2025 could in the future materially impact, the Company’s results of operations and financial condition. table. /mnt/data/Apple were $2.025 billion ($2,025 million) in 2023, and $10 million in 2025 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0275_table_row_only,table_row_only,AAPL,2025,Item 7A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Interest Rate Risk table. September were $28 million in 2025, and $2.024 billion ($2,024 million) in 2024 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0276_table_row_only,table_row_only,AAPL,2025,Item 7A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 prohibitive cost. table. Based on the results of the model, the Company estimates, with were 95% in 2025, and $590 million in 2024 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0277_table_row_only,table_row_only,AAPL,2025,Item 7A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Company’s foreign currency derivatives. table. Apple Inc. | were $2.025 billion ($2,025 million) in 2025, and $10 million in 2024 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0278_table_row_only,table_row_only,AAPL,2025,Item 7A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Company’s foreign currency derivatives. table. /mnt/data/Apple were $2.025 billion ($2,025 million) in 2025, and $10 million in 2024 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0279_table_row_only,table_row_only,AAPL,2025,Item 7A,table_summary,navigation_only,"Apple fiscal 2025 Interest Rate Risk table summary. Important rows include September, Based on the results of the model, the Company estimates, with, Apple Inc. |, /mnt/data/Apple."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0287_table_row_only,table_row_only,AAPL,2025,Item 8,table_row,header_footer,"Apple (AAPL) fiscal 2025 statements and accompanying notes. table. /mnt/data/Apple were $2.025 billion ($2,025 million) in 2025, and $10 million in 2024 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0327_table_row_only,table_row_only,AAPL,2025,Item 8,table_row,header_footer,"Apple (AAPL) fiscal 2025 /mnt/data/Apple2025_10K.html table. September were $28 million in 2025, $2.024 billion ($2,024 million) in 2024, and 10% in 2023 (dollars in millions)."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0424_table_row_only,table_row_only,AAPL,2025,Item 9A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Evaluation of Disclosure Controls and Procedures table. in Rules were 13 in 2025, -15 in 2024, and 15 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0425_table_row_only,table_row_only,AAPL,2025,Item 9A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 The Company’s management is responsible for establishing and maintaining adequate internal control over financial reporting table. as defined in Rule were 13 in 2025, and -15 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0426_table_row_only,table_row_only,AAPL,2025,Item 9A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Changes in Internal Control over Financial Reporting table. identified in connection with management’s evaluation required by paragraph d of Rules were 13 in 2025, -15 in 2024, and 15 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0427_table_row_only,table_row_only,AAPL,2025,Item 9A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 financial reporting. table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 52 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0428_table_row_only,table_row_only,AAPL,2025,Item 9A,table_row,navigation_only,"Apple (AAPL) fiscal 2025 financial reporting. table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0429_table_row_only,table_row_only,AAPL,2025,Item 9A,table_summary,navigation_only,"Apple fiscal 2025 Evaluation of Disclosure Controls and Procedures table summary. Important rows include in Rules, as defined in Rule, identified in connection with management’s evaluation required by paragraph d of Rules, Apple Inc. |, /mn"
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0435_table_row_only,table_row_only,AAPL,2025,Item 9B,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Item 9B. Other Information table. On October were 31, in 2025, and 2025, in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0436_table_row_only,table_row_only,AAPL,2025,Item 9B,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Item 9B. Other Information table. Accounting Officer, will transition from his role on January were 1, in 2025, and 2026 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0437_table_row_only,table_row_only,AAPL,2025,Item 9B,table_summary,navigation_only,"Apple fiscal 2025 Item 9B. Other Information table summary. Important rows include On October, Accounting Officer, will transition from his role on January."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0444_table_row_only,table_row_only,AAPL,2025,Item 14,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Principal Accountant Fees and Services table. Apple Inc. | were 2025 in 2025, 10 in 2024, and 53 in 2023."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0445_table_row_only,table_row_only,AAPL,2025,Item 14,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Principal Accountant Fees and Services table. /mnt/data/Apple were 2025 in 2025, and 10 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_summary_0446_table_row_only,table_row_only,AAPL,2025,Item 14,table_summary,navigation_only,"Apple fiscal 2025 Principal Accountant Fees and Services table summary. Important rows include Apple Inc. |, /mnt/data/Apple."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0448_table_row_only,table_row_only,AAPL,2025,Item 15,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Page table. September were 30, in 2025, and 2023 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0449_table_row_only,table_row_only,AAPL,2025,Item 15,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Page table. Consolidated Statements of Comprehensive Income for the years ended September were 27, in 2025, and 2025, in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0450_table_row_only,table_row_only,AAPL,2025,Item 15,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Consolidated Balance Sheets as of September 27, 2025 and September 28, 2024 table. and September were 30, in 2025, and 2023 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0451_table_row_only,table_row_only,AAPL,2025,Item 15,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Date table. Restated Articles of Incorporation of the Registrant filed on August were 3, in 2025, and 2020 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0452_table_row_only,table_row_only,AAPL,2025,Item 15,table_row,navigation_only,"Apple (AAPL) fiscal 2025 8-K table. Amended and Restated Bylaws of the Registrant effective as of August were 20, in 2025, and 2024 in 2024."
AAPL_2025_AAPL_Apple_2025_10K_39055237_table_row_0453_table_row_only,table_row_only,AAPL,2025,Item 15,table_row,navigation_only,"Apple (AAPL) fiscal 2025 Description of Securities of the Registrant. table. Indenture, dated as of April were 29, in 2025, and 2013, in 2024."
